tempDHT11,temDHT11inF,accX,accY,AccZ,magX,magY,magZ,gyroX,gyroY,gyroZ,bmpPressure,bmpTemp,dustDensity,hour,minute,second,day,month,year,latitude,longnitude,gpsSpeed,gpsAltitude,gpsSatellites,
25.0000,77.0000,0.0266,-0.0209,0.0008,0.0266,-0.0209,0.0008,0.0266,-0.0209,0.0008,1015.7000,25.6000,0.1134,15.0000,35.0000,31.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0325,-0.0206,-0.0023,0.0325,-0.0206,-0.0023,0.0325,-0.0206,-0.0023,1015.6500,25.6000,0.1121,15.0000,35.0000,34.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0100,48.5000,6.0000,
25.0000,77.0000,0.0264,-0.0212,0.0009,0.0264,-0.0212,0.0009,0.0264,-0.0212,0.0009,1015.6300,25.6000,0.1140,15.0000,35.0000,34.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0100,48.5000,6.0000,
25.0000,77.0000,0.0254,-0.0199,0.0031,0.0254,-0.0199,0.0031,0.0254,-0.0199,0.0031,1015.6600,25.6000,0.1134,15.0000,35.0000,36.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0263,-0.0212,0.0092,0.0263,-0.0212,0.0092,0.0263,-0.0212,0.0092,1015.6400,25.6000,0.1023,15.0000,35.0000,36.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0279,-0.0202,0.0038,0.0279,-0.0202,0.0038,0.0279,-0.0202,0.0038,1015.6400,25.6000,0.1134,15.0000,35.0000,39.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0272,-0.0215,0.0023,0.0272,-0.0215,0.0023,0.0272,-0.0215,0.0023,1015.6700,25.6000,0.0085,15.0000,35.0000,39.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0272,-0.0223,0.0014,0.0272,-0.0223,0.0014,0.0272,-0.0223,0.0014,1015.6600,25.6000,0.1166,15.0000,35.0000,42.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0293,-0.0195,0.0018,0.0293,-0.0195,0.0018,0.0293,-0.0195,0.0018,1015.6500,25.6000,0.1082,15.0000,35.0000,42.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0345,-0.0218,0.0777,0.0345,-0.0218,0.0777,0.0345,-0.0218,0.0777,1015.6300,25.6000,0.1114,15.0000,35.0000,43.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,0.0628,-0.0154,-0.1513,0.0628,-0.0154,-0.1513,0.0628,-0.0154,-0.1513,1015.6100,25.6000,0.1101,15.0000,35.0000,43.0000,11.0000,6.0000,15.0000,52.5110,13.4163,0.0000,48.5000,6.0000,
25.0000,77.0000,-0.1155,-0.0397,0.2949,-0.1155,-0.0397,0.2949,-0.1155,-0.0397,0.2949,1015.5500,25.5000,0.0964,15.0000,35.0000,47.0000,11.0000,6.0000,15.0000,52.5110,13.4163,2.6600,48.5000,6.0000,
25.0000,77.0000,-0.1014,-0.1026,0.2060,-0.1014,-0.1026,0.2060,-0.1014,-0.1026,0.2060,1015.5800,25.5000,0.1088,15.0000,35.0000,47.0000,11.0000,6.0000,15.0000,52.5110,13.4163,2.6600,48.5000,6.0000,
25.0000,77.0000,-0.0292,-0.1268,-0.0321,-0.0292,-0.1268,-0.0321,-0.0292,-0.1268,-0.0321,1012.4400,24.4000,0.0743,15.0000,35.0000,50.0000,11.0000,6.0000,15.0000,52.5109,13.4164,5.6200,48.5000,6.0000,
25.0000,77.0000,0.1052,0.0102,-0.1741,0.1052,0.0102,-0.1741,0.1052,0.0102,-0.1741,1012.2500,24.5000,0.0000,15.0000,35.0000,50.0000,11.0000,6.0000,15.0000,52.5109,13.4164,5.6200,48.5000,6.0000,
25.0000,77.0000,-0.1222,0.0020,0.2363,-0.1222,0.0020,0.2363,-0.1222,0.0020,0.2363,1012.3600,24.7000,0.0964,15.0000,35.0000,52.0000,11.0000,6.0000,15.0000,52.5109,13.4165,8.1800,48.5000,6.0000,
25.0000,77.0000,0.0339,-0.1083,0.0683,0.0339,-0.1083,0.0683,0.0339,-0.1083,0.0683,1012.2100,24.7000,0.0000,15.0000,35.0000,52.0000,11.0000,6.0000,15.0000,52.5109,13.4165,8.1800,48.5000,6.0000,
25.0000,77.0000,-0.0125,-0.0680,0.1382,-0.0125,-0.0680,0.1382,-0.0125,-0.0680,0.1382,1012.3300,24.9000,0.1206,15.0000,35.0000,55.0000,11.0000,6.0000,15.0000,52.5109,13.4167,9.8300,48.5000,6.0000,
25.0000,77.0000,0.0870,-0.0200,0.0203,0.0870,-0.0200,0.0203,0.0870,-0.0200,0.0203,1012.4200,25.0000,0.1075,15.0000,35.0000,55.0000,11.0000,6.0000,15.0000,52.5109,13.4167,9.8300,48.5000,6.0000,
25.0000,77.0000,-0.0031,0.0560,-0.0518,-0.0031,0.0560,-0.0518,-0.0031,0.0560,-0.0518,1012.3400,25.0000,0.1414,15.0000,35.0000,58.0000,11.0000,6.0000,15.0000,52.5108,13.4169,11.0800,48.5000,6.0000,
25.0000,77.0000,-0.0244,-0.0379,0.0363,-0.0244,-0.0379,0.0363,-0.0244,-0.0379,0.0363,1015.4800,26.1000,0.1140,15.0000,35.0000,58.0000,11.0000,6.0000,15.0000,52.5108,13.4169,11.0800,48.5000,6.0000,
25.0000,77.0000,-0.0075,-0.0171,-0.0725,-0.0075,-0.0171,-0.0725,-0.0075,-0.0171,-0.0725,1015.4900,26.0000,0.1153,15.0000,36.0000,0.0000,11.0000,6.0000,15.0000,52.5108,13.4171,10.7300,48.5000,6.0000,
25.0000,77.0000,0.0400,-0.0098,0.1724,0.0400,-0.0098,0.1724,0.0400,-0.0098,0.1724,1015.4100,25.9000,0.1186,15.0000,36.0000,0.0000,11.0000,6.0000,15.0000,52.5108,13.4171,10.7300,48.5000,6.0000,
25.0000,77.0000,-0.0765,0.0179,-0.1069,-0.0765,0.0179,-0.1069,-0.0765,0.0179,-0.1069,1015.4400,25.8000,0.1121,15.0000,36.0000,3.0000,11.0000,6.0000,15.0000,52.5107,13.4173,11.0700,48.5000,6.0000,
25.0000,77.0000,-0.0614,-0.1403,-0.1080,-0.0614,-0.1403,-0.1080,-0.0614,-0.1403,-0.1080,1015.3800,25.8000,0.1173,15.0000,36.0000,3.0000,11.0000,6.0000,15.0000,52.5107,13.4173,11.0700,48.5000,6.0000,
25.0000,77.0000,0.0684,0.0443,0.1856,0.0684,0.0443,0.1856,0.0684,0.0443,0.1856,1015.2400,25.7000,0.1127,15.0000,36.0000,4.0000,11.0000,6.0000,15.0000,52.5107,13.4175,11.2400,48.5000,6.0000,
25.0000,77.0000,-0.1691,-0.1330,0.0460,-0.1691,-0.1330,0.0460,-0.1691,-0.1330,0.0460,1015.3300,25.7000,0.1160,15.0000,36.0000,4.0000,11.0000,6.0000,15.0000,52.5107,13.4175,11.2400,48.5000,6.0000,
25.0000,77.0000,0.1168,0.1052,-0.0223,0.1168,0.1052,-0.0223,0.1168,0.1052,-0.0223,1015.2500,25.6000,0.1095,15.0000,36.0000,8.0000,11.0000,6.0000,15.0000,52.5106,13.4177,10.7600,48.5000,6.0000,
25.0000,77.0000,0.1113,-0.1026,-0.1730,0.1113,-0.1026,-0.1730,0.1113,-0.1026,-0.1730,1015.2700,25.6000,0.1206,15.0000,36.0000,8.0000,11.0000,6.0000,15.0000,52.5106,13.4177,10.7600,48.5000,6.0000,
25.0000,77.0000,-0.0264,0.0394,0.0392,-0.0264,0.0394,0.0392,-0.0264,0.0394,0.0392,1015.4600,25.7000,0.1238,15.0000,36.0000,11.0000,11.0000,6.0000,15.0000,52.5105,13.4179,10.6700,48.5000,6.0000,
25.0000,77.0000,-0.0223,-0.0247,-0.0994,-0.0223,-0.0247,-0.0994,-0.0223,-0.0247,-0.0994,1015.1500,25.5000,0.0938,15.0000,36.0000,11.0000,11.0000,6.0000,15.0000,52.5105,13.4179,10.6700,48.5000,6.0000,
25.0000,77.0000,0.1523,-0.0487,-0.0397,0.1523,-0.0487,-0.0397,0.1523,-0.0487,-0.0397,1015.3200,25.6000,0.1062,15.0000,36.0000,12.0000,11.0000,6.0000,15.0000,52.5105,13.4181,10.8800,48.5000,6.0000,
25.0000,77.0000,-0.1029,0.1009,0.1019,-0.1029,0.1009,0.1019,-0.1029,0.1009,0.1019,1015.3400,25.5000,0.0000,15.0000,36.0000,12.0000,11.0000,6.0000,15.0000,52.5105,13.4181,10.8800,48.5000,6.0000,
25.0000,77.0000,0.1333,0.1118,-0.1932,0.1333,0.1118,-0.1932,0.1333,0.1118,-0.1932,1015.4100,25.5000,0.0554,15.0000,36.0000,16.0000,11.0000,6.0000,15.0000,52.5104,13.4183,11.1300,48.5000,6.0000,
25.0000,77.0000,0.0270,0.1139,0.0269,0.0270,0.1139,0.0269,0.0270,0.1139,0.0269,1015.3600,25.5000,0.0078,15.0000,36.0000,16.0000,11.0000,6.0000,15.0000,52.5104,13.4183,11.1300,48.5000,6.0000,
25.0000,77.0000,-0.0961,-0.0396,-0.0079,-0.0961,-0.0396,-0.0079,-0.0961,-0.0396,-0.0079,1015.1000,25.2000,0.0508,15.0000,36.0000,18.0000,11.0000,6.0000,15.0000,52.5104,13.4184,11.0700,48.5000,6.0000,
25.0000,77.0000,0.0892,0.0469,-0.1104,0.0892,0.0469,-0.1104,0.0892,0.0469,-0.1104,1015.4900,25.5000,0.0000,15.0000,36.0000,18.0000,11.0000,6.0000,15.0000,52.5104,13.4184,11.0700,48.5000,6.0000,
25.0000,77.0000,0.0279,-0.0501,0.0119,0.0279,-0.0501,0.0119,0.0279,-0.0501,0.0119,1015.3700,25.5000,0.1140,15.0000,36.0000,20.0000,11.0000,6.0000,15.0000,52.5103,13.4187,10.8100,48.5000,6.0000,
25.0000,77.0000,0.0040,0.0241,0.2120,0.0040,0.0241,0.2120,0.0040,0.0241,0.2120,1015.4000,25.5000,0.1101,15.0000,36.0000,20.0000,11.0000,6.0000,15.0000,52.5103,13.4187,10.8100,48.5000,6.0000,
25.0000,77.0000,-0.0562,-0.1002,-0.0044,-0.0562,-0.1002,-0.0044,-0.0562,-0.1002,-0.0044,1015.4500,25.5000,0.1258,15.0000,36.0000,24.0000,11.0000,6.0000,15.0000,52.5103,13.4189,10.4500,48.5000,6.0000,
25.0000,77.0000,0.0192,-0.1923,0.1840,0.0192,-0.1923,0.1840,0.0192,-0.1923,0.1840,1015.2700,25.4000,0.1199,15.0000,36.0000,24.0000,11.0000,6.0000,15.0000,52.5103,13.4189,10.4500,48.5000,6.0000,
26.0000,78.8000,-0.0238,-0.0765,-0.0348,-0.0238,-0.0765,-0.0348,-0.0238,-0.0765,-0.0348,1015.3700,25.4000,0.1121,15.0000,36.0000,26.0000,11.0000,6.0000,15.0000,52.5102,13.4190,10.2800,48.5000,6.0000,
26.0000,78.8000,-0.0043,-0.0286,0.0075,-0.0043,-0.0286,0.0075,-0.0043,-0.0286,0.0075,1015.0200,25.3000,0.1082,15.0000,36.0000,26.0000,11.0000,6.0000,15.0000,52.5102,13.4190,10.2800,48.5000,6.0000,
25.0000,77.0000,0.0255,0.0308,0.0115,0.0255,0.0308,0.0115,0.0255,0.0308,0.0115,1015.1200,25.3000,0.1160,15.0000,36.0000,28.0000,11.0000,6.0000,15.0000,52.5101,13.4192,9.4400,48.5000,6.0000,
25.0000,77.0000,0.0718,0.0157,-0.0654,0.0718,0.0157,-0.0654,0.0718,0.0157,-0.0654,1015.0000,25.2000,0.1166,15.0000,36.0000,28.0000,11.0000,6.0000,15.0000,52.5101,13.4192,9.4400,48.5000,6.0000,
25.0000,77.0000,-0.0609,-0.0298,-0.0234,-0.0609,-0.0298,-0.0234,-0.0609,-0.0298,-0.0234,1015.4000,25.4000,0.0156,15.0000,36.0000,32.0000,11.0000,6.0000,15.0000,52.5101,13.4194,9.4100,48.5000,6.0000,
25.0000,77.0000,0.0137,-0.0747,0.0880,0.0137,-0.0747,0.0880,0.0137,-0.0747,0.0880,1015.4400,25.3000,0.1127,15.0000,36.0000,32.0000,11.0000,6.0000,15.0000,52.5101,13.4194,9.4100,48.5000,6.0000,
25.0000,77.0000,-0.0357,-0.0518,-0.0861,-0.0357,-0.0518,-0.0861,-0.0357,-0.0518,-0.0861,1015.3900,25.3000,0.1140,15.0000,36.0000,34.0000,11.0000,6.0000,15.0000,52.5101,13.4196,8.8500,48.5000,6.0000,
25.0000,77.0000,0.1040,-0.0722,0.1914,0.1040,-0.0722,0.1914,0.1040,-0.0722,0.1914,1014.7300,24.9000,0.1707,15.0000,36.0000,34.0000,11.0000,6.0000,15.0000,52.5101,13.4196,8.8500,48.5000,6.0000,
25.0000,77.0000,0.0939,-0.1071,-0.0657,0.0939,-0.1071,-0.0657,0.0939,-0.1071,-0.0657,1015.4600,25.3000,0.1127,15.0000,36.0000,36.0000,11.0000,6.0000,15.0000,52.5100,13.4198,9.4800,48.5000,6.0000,
25.0000,77.0000,0.1646,0.0832,-0.2271,0.1646,0.0832,-0.2271,0.1646,0.0832,-0.2271,1015.3700,25.1000,0.1290,15.0000,36.0000,36.0000,11.0000,6.0000,15.0000,52.5100,13.4198,9.4800,48.5000,6.0000,
25.0000,77.0000,-0.0403,-0.2144,0.2193,-0.0403,-0.2144,0.2193,-0.0403,-0.2144,0.2193,1015.3200,25.2000,0.1121,15.0000,36.0000,39.0000,11.0000,6.0000,15.0000,52.5100,13.4199,9.3300,48.5000,6.0000,
25.0000,77.0000,-0.0531,-0.0145,0.3225,-0.0531,-0.0145,0.3225,-0.0531,-0.0145,0.3225,1015.3500,25.2000,0.1010,15.0000,36.0000,39.0000,11.0000,6.0000,15.0000,52.5100,13.4199,9.3300,48.5000,6.0000,
25.0000,77.0000,0.1561,0.1016,-0.0305,0.1561,0.1016,-0.0305,0.1561,0.1016,-0.0305,1015.4700,25.2000,0.0821,15.0000,36.0000,42.0000,11.0000,6.0000,15.0000,52.5099,13.4201,9.0600,48.5000,6.0000,
25.0000,77.0000,0.0107,0.0180,-0.1907,0.0107,0.0180,-0.1907,0.0107,0.0180,-0.1907,1015.4900,25.2000,0.1082,15.0000,36.0000,42.0000,11.0000,6.0000,15.0000,52.5099,13.4201,9.0600,48.5000,6.0000,
25.0000,77.0000,-0.2239,-0.0455,0.0331,-0.2239,-0.0455,0.0331,-0.2239,-0.0455,0.0331,1015.2500,25.0000,0.0000,15.0000,36.0000,44.0000,11.0000,6.0000,15.0000,52.5099,13.4204,10.2400,48.5000,6.0000,
25.0000,77.0000,0.0603,-0.0383,-0.2176,0.0603,-0.0383,-0.2176,0.0603,-0.0383,-0.2176,1015.3400,25.2000,0.1095,15.0000,36.0000,44.0000,11.0000,6.0000,15.0000,52.5099,13.4204,10.2400,48.5000,6.0000,
25.0000,77.0000,0.0037,-0.0880,0.2657,0.0037,-0.0880,0.2657,0.0037,-0.0880,0.2657,1015.3600,25.2000,0.1166,15.0000,36.0000,47.0000,11.0000,6.0000,15.0000,52.5098,13.4205,11.3800,48.5000,6.0000,
25.0000,77.0000,0.1119,0.1475,0.0533,0.1119,0.1475,0.0533,0.1119,0.1475,0.0533,1015.3800,25.2000,0.1206,15.0000,36.0000,47.0000,11.0000,6.0000,15.0000,52.5098,13.4205,11.3800,48.5000,6.0000,
25.0000,77.0000,0.0374,0.0796,-0.5227,0.0374,0.0796,-0.5227,0.0374,0.0796,-0.5227,1015.3000,25.2000,0.1108,15.0000,36.0000,50.0000,11.0000,6.0000,15.0000,52.5098,13.4208,10.8900,48.5000,6.0000,
25.0000,77.0000,-0.0137,0.0049,-0.0596,-0.0137,0.0049,-0.0596,-0.0137,0.0049,-0.0596,1015.4400,25.2000,0.1095,15.0000,36.0000,50.0000,11.0000,6.0000,15.0000,52.5098,13.4208,10.8900,48.5000,6.0000,
25.0000,77.0000,-0.0580,0.0299,0.3138,-0.0580,0.0299,0.3138,-0.0580,0.0299,0.3138,1014.9300,24.6000,0.0182,15.0000,36.0000,52.0000,11.0000,6.0000,15.0000,52.5097,13.4210,10.4800,48.5000,6.0000,
25.0000,77.0000,0.0780,-0.0009,-0.0286,0.0780,-0.0009,-0.0286,0.0780,-0.0009,-0.0286,1012.2300,24.1000,0.0404,15.0000,36.0000,52.0000,11.0000,6.0000,15.0000,52.5097,13.4210,10.4800,48.5000,6.0000,
25.0000,77.0000,-0.1370,-0.0666,-0.0351,-0.1370,-0.0666,-0.0351,-0.1370,-0.0666,-0.0351,1012.2700,24.3000,0.0000,15.0000,36.0000,55.0000,11.0000,6.0000,15.0000,52.5097,13.4212,11.5900,48.5000,6.0000,
25.0000,77.0000,-0.0043,-0.0353,-0.0507,-0.0043,-0.0353,-0.0507,-0.0043,-0.0353,-0.0507,1012.1300,24.4000,0.1368,15.0000,36.0000,55.0000,11.0000,6.0000,15.0000,52.5097,13.4212,11.5900,48.5000,6.0000,
25.0000,77.0000,0.1266,0.0134,0.0133,0.1266,0.0134,0.0133,0.1266,0.0134,0.0133,1012.0700,24.5000,0.0938,15.0000,36.0000,58.0000,11.0000,6.0000,15.0000,52.5096,13.4215,11.7900,48.5000,6.0000,
25.0000,77.0000,-0.0803,-0.1045,-0.0625,-0.0803,-0.1045,-0.0625,-0.0803,-0.1045,-0.0625,1012.4400,24.7000,0.1127,15.0000,36.0000,58.0000,11.0000,6.0000,15.0000,52.5096,13.4215,11.7900,48.5000,6.0000,
25.0000,77.0000,0.2077,0.0670,-0.2611,0.2077,0.0670,-0.2611,0.2077,0.0670,-0.2611,1013.9500,25.7000,0.0508,15.0000,37.0000,0.0000,11.0000,6.0000,15.0000,52.5096,13.4216,12.6500,48.5000,6.0000,
25.0000,77.0000,-0.0211,-0.0762,-0.0269,-0.0211,-0.0762,-0.0269,-0.0211,-0.0762,-0.0269,1015.3100,25.8000,0.0137,15.0000,37.0000,0.0000,11.0000,6.0000,15.0000,52.5096,13.4216,12.6500,48.5000,6.0000,
25.0000,77.0000,-0.0266,0.0140,-0.0121,-0.0266,0.0140,-0.0121,-0.0266,0.0140,-0.0121,1015.3400,25.6000,0.1114,15.0000,37.0000,3.0000,11.0000,6.0000,15.0000,52.5095,13.4219,12.7200,48.5000,6.0000,
25.0000,77.0000,0.0015,-0.0081,-0.0188,0.0015,-0.0081,-0.0188,0.0015,-0.0081,-0.0188,1015.1900,25.6000,0.1075,15.0000,37.0000,3.0000,11.0000,6.0000,15.0000,52.5095,13.4219,12.7200,48.5000,6.0000,
25.0000,77.0000,0.1161,-0.0299,0.0279,0.1161,-0.0299,0.0279,0.1161,-0.0299,0.0279,1015.0500,25.5000,0.0007,15.0000,37.0000,6.0000,11.0000,6.0000,15.0000,52.5094,13.4221,12.3500,48.5000,6.0000,
25.0000,77.0000,0.0845,-0.0134,0.0238,0.0845,-0.0134,0.0238,0.0845,-0.0134,0.0238,1015.1300,25.5000,0.1121,15.0000,37.0000,6.0000,11.0000,6.0000,15.0000,52.5094,13.4221,12.3500,48.5000,6.0000,
25.0000,77.0000,0.0182,-0.1006,-0.0334,0.0182,-0.1006,-0.0334,0.0182,-0.1006,-0.0334,1015.1500,25.4000,0.1030,15.0000,37.0000,8.0000,11.0000,6.0000,15.0000,52.5094,13.4223,12.2600,48.5000,6.0000,
25.0000,77.0000,0.1174,0.0382,-0.0866,0.1174,0.0382,-0.0866,0.1174,0.0382,-0.0866,1011.5900,24.1000,0.0580,15.0000,37.0000,8.0000,11.0000,6.0000,15.0000,52.5094,13.4223,12.2600,48.5000,6.0000,
25.0000,77.0000,-0.0893,-0.0571,0.1717,-0.0893,-0.0571,0.1717,-0.0893,-0.0571,0.1717,1015.1400,25.5000,0.1127,15.0000,37.0000,11.0000,11.0000,6.0000,15.0000,52.5094,13.4226,11.7800,48.5000,6.0000,
25.0000,77.0000,0.0922,0.0909,-0.1700,0.0922,0.0909,-0.1700,0.0922,0.0909,-0.1700,1015.1900,25.5000,0.1030,15.0000,37.0000,11.0000,11.0000,6.0000,15.0000,52.5094,13.4226,11.7800,48.5000,6.0000,
25.0000,77.0000,0.0356,0.0379,-0.0073,0.0356,0.0379,-0.0073,0.0356,0.0379,-0.0073,1015.2900,25.5000,0.1043,15.0000,37.0000,12.0000,11.0000,6.0000,15.0000,52.5093,13.4227,12.4600,48.5000,6.0000,
25.0000,77.0000,-0.0090,-0.0295,0.1688,-0.0090,-0.0295,0.1688,-0.0090,-0.0295,0.1688,1015.2800,25.5000,0.1088,15.0000,37.0000,12.0000,11.0000,6.0000,15.0000,52.5093,13.4227,12.4600,48.5000,6.0000,
25.0000,77.0000,-0.0098,0.0545,0.0308,-0.0098,0.0545,0.0308,-0.0098,0.0545,0.0308,1015.3300,25.4000,0.1049,15.0000,37.0000,16.0000,11.0000,6.0000,15.0000,52.5092,13.4230,12.2200,48.5000,6.0000,
25.0000,77.0000,-0.0675,-0.0750,-0.0819,-0.0675,-0.0750,-0.0819,-0.0675,-0.0750,-0.0819,1015.4300,25.5000,0.1114,15.0000,37.0000,16.0000,11.0000,6.0000,15.0000,52.5092,13.4230,12.2200,48.5000,6.0000,
25.0000,77.0000,-0.0250,-0.0509,-0.0356,-0.0250,-0.0509,-0.0356,-0.0250,-0.0509,-0.0356,1015.4600,25.4000,0.0000,15.0000,37.0000,19.0000,11.0000,6.0000,15.0000,52.5092,13.4232,12.1300,48.5000,6.0000,
25.0000,77.0000,-0.0107,-0.0115,-0.0232,-0.0107,-0.0115,-0.0232,-0.0107,-0.0115,-0.0232,1015.4700,25.4000,0.1108,15.0000,37.0000,19.0000,11.0000,6.0000,15.0000,52.5092,13.4232,12.1300,48.5000,6.0000,
25.0000,77.0000,0.0116,-0.0110,-0.0226,0.0116,-0.0110,-0.0226,0.0116,-0.0110,-0.0226,1015.2100,25.3000,0.1153,15.0000,37.0000,20.0000,11.0000,6.0000,15.0000,52.5091,13.4234,12.5100,48.5000,6.0000,
25.0000,77.0000,-0.1852,-0.0819,0.0574,-0.1852,-0.0819,0.0574,-0.1852,-0.0819,0.0574,1015.3800,25.3000,0.1108,15.0000,37.0000,20.0000,11.0000,6.0000,15.0000,52.5091,13.4234,12.5100,48.5000,6.0000,
25.0000,77.0000,0.0333,0.1158,-0.1556,0.0333,0.1158,-0.1556,0.0333,0.1158,-0.1556,1015.2500,25.2000,0.1088,15.0000,37.0000,24.0000,11.0000,6.0000,15.0000,52.5090,13.4237,12.6900,48.5000,6.0000,
25.0000,77.0000,0.0444,0.0948,0.1297,0.0444,0.0948,0.1297,0.0444,0.0948,0.1297,1015.1600,25.1000,0.1127,15.0000,37.0000,24.0000,11.0000,6.0000,15.0000,52.5090,13.4237,12.6900,48.5000,6.0000,
25.0000,77.0000,0.0733,-0.0342,0.0744,0.0733,-0.0342,0.0744,0.0733,-0.0342,0.0744,1015.0700,25.1000,0.1160,15.0000,37.0000,26.0000,11.0000,6.0000,15.0000,52.5090,13.4238,12.8600,48.5000,6.0000,
25.0000,77.0000,0.0170,-0.0678,0.0128,0.0170,-0.0678,0.0128,0.0170,-0.0678,0.0128,1015.2800,25.2000,0.1108,15.0000,37.0000,26.0000,11.0000,6.0000,15.0000,52.5090,13.4238,12.8600,48.5000,6.0000,
25.0000,77.0000,-0.0977,-0.0289,-0.0472,-0.0977,-0.0289,-0.0472,-0.0977,-0.0289,-0.0472,1015.3200,25.1000,0.1134,15.0000,37.0000,28.0000,11.0000,6.0000,15.0000,52.5090,13.4241,12.4400,48.5000,6.0000,
25.0000,77.0000,-0.1133,-0.0560,-0.0128,-0.1133,-0.0560,-0.0128,-0.1133,-0.0560,-0.0128,1015.3200,25.1000,0.1134,15.0000,37.0000,28.0000,11.0000,6.0000,15.0000,52.5090,13.4241,12.4400,48.5000,6.0000,
25.0000,77.0000,0.0735,-0.0530,0.0082,0.0735,-0.0530,0.0082,0.0735,-0.0530,0.0082,1015.0700,25.0000,0.1173,15.0000,37.0000,32.0000,11.0000,6.0000,15.0000,52.5089,13.4244,13.2000,48.5000,6.0000,
25.0000,77.0000,-0.0063,-0.0374,0.1688,-0.0063,-0.0374,0.1688,-0.0063,-0.0374,0.1688,1015.0800,24.9000,0.1108,15.0000,37.0000,32.0000,11.0000,6.0000,15.0000,52.5089,13.4244,13.2000,48.5000,6.0000,
25.0000,77.0000,0.1177,-0.0412,-0.1509,0.1177,-0.0412,-0.1509,0.1177,-0.0412,-0.1509,1015.0800,25.0000,0.1056,15.0000,37.0000,34.0000,11.0000,6.0000,15.0000,52.5089,13.4246,12.4900,48.5000,6.0000,
25.0000,77.0000,0.0003,-0.1668,0.0585,0.0003,-0.1668,0.0585,0.0003,-0.1668,0.0585,1015.1300,25.0000,0.1075,15.0000,37.0000,34.0000,11.0000,6.0000,15.0000,52.5089,13.4246,12.4900,48.5000,6.0000,
25.0000,77.0000,0.0866,-0.0713,-0.0360,0.0866,-0.0713,-0.0360,0.0866,-0.0713,-0.0360,1015.2300,24.9000,0.1147,15.0000,37.0000,36.0000,11.0000,6.0000,15.0000,52.5088,13.4248,12.2400,48.5000,6.0000,
25.0000,77.0000,-0.0425,0.0483,-0.0374,-0.0425,0.0483,-0.0374,-0.0425,0.0483,-0.0374,1015.1700,24.9000,0.1108,15.0000,37.0000,36.0000,11.0000,6.0000,15.0000,52.5088,13.4248,12.2400,48.5000,6.0000,
25.0000,77.0000,0.0971,-0.1388,-0.0993,0.0971,-0.1388,-0.0993,0.0971,-0.1388,-0.0993,1012.2000,23.9000,0.0000,15.0000,37.0000,40.0000,11.0000,6.0000,15.0000,52.5087,13.4251,12.1500,48.5000,6.0000,
25.0000,77.0000,-0.1115,-0.0261,-0.0510,-0.1115,-0.0261,-0.0510,-0.1115,-0.0261,-0.0510,1012.0500,23.9000,0.0619,15.0000,37.0000,40.0000,11.0000,6.0000,15.0000,52.5087,13.4251,12.1500,48.5000,6.0000,
25.0000,77.0000,0.0823,0.0014,-0.1213,0.0823,0.0014,-0.1213,0.0823,0.0014,-0.1213,1012.3000,24.1000,0.0000,15.0000,37.0000,42.0000,11.0000,6.0000,15.0000,52.5086,13.4252,12.4100,48.5000,6.0000,
25.0000,77.0000,0.1602,-0.0170,0.0794,0.1602,-0.0170,0.0794,0.1602,-0.0170,0.0794,1012.2800,24.3000,0.1010,15.0000,37.0000,42.0000,11.0000,6.0000,15.0000,52.5086,13.4252,12.4100,48.5000,6.0000,
25.0000,77.0000,0.0797,0.0142,-0.0622,0.0797,0.0142,-0.0622,0.0797,0.0142,-0.0622,1012.1000,24.3000,0.0007,15.0000,37.0000,44.0000,11.0000,6.0000,15.0000,52.5085,13.4254,12.4100,48.5000,6.0000,
25.0000,77.0000,-0.0044,0.0240,0.0157,-0.0044,0.0240,0.0157,-0.0044,0.0240,0.0157,1015.0200,25.5000,0.1082,15.0000,37.0000,44.0000,11.0000,6.0000,15.0000,52.5085,13.4254,12.4100,48.5000,6.0000,
25.0000,77.0000,0.0725,-0.0008,-0.0435,0.0725,-0.0008,-0.0435,0.0725,-0.0008,-0.0435,1015.3400,25.5000,0.0000,15.0000,37.0000,48.0000,11.0000,6.0000,15.0000,52.5084,13.4257,12.4000,48.5000,6.0000,
25.0000,77.0000,-0.1397,0.0093,-0.0790,-0.1397,0.0093,-0.0790,-0.1397,0.0093,-0.0790,1015.4400,25.4000,0.1140,15.0000,37.0000,48.0000,11.0000,6.0000,15.0000,52.5084,13.4257,12.4000,48.5000,6.0000,
